	SRR7685881_control_Rep2	SRR7685880_control_Rep1	SRR7685879_treated_Rep2	SRR7685878_treated_Rep1
Gm7183	0	0	0	0
Gm7190	0	0	0	0
Gm7191	0	0	0	0
Gm7192	0	0	0	0
Gm7198	0	0	0	0
Gm7199	0	0	0	0
Gm7200	0	0	0	0
Gm7201	0	0	0	0
Gm7203	0	0	0	0
Gm7208	0	0	0	0
Gm7210	0	0	0	0
Gm7213	0	0	0	0
Gm7214	0	0	0	0
Gm7217	0	0	0	0
Gm7222	0	0	0	0
Gm7224	0	0	0	0
Gm7232	0	0	0	0
Gm7238	0	0	0	0
Gm7239	0	0	0	0
Gm7241	0	0	0	0
Gm725	0	0	0	0
Gm7251	0	0	0	0
Gm7266	0	0	0	0
Gm7269	0	0	0	0
Gm7270	0	0	0	0
Gm7286	0	0	0	0
Gm7287	0	0	0	0
Gm7289	0	0	0	0
Gm7290	0	0	0	0
Gm7291	0	0	0	0
Gm7293	0	0	0	0
Gm7295	0	0	0	0
Gm7298	0	0	0	0
Gm7299	0	0	0	0
Gm7309	0	0	0	0
Gm7313	0	0	0	0
Gm7318	0	0	0	0
Gm7328	0	0	0	0
Gm7336	0	0	0	0
Gm7337	0	0	0	0
Gm7341	0	0	0	0
Gm7347	0	0	0	0
Gm7350	0	0	0	0
Gm7351	0	0	0	0
Gm7352	0	0	0	0
Gm7353	0	42.21	0	0
Gm7356	0	0	0	0
Gm7357	0	0	0	0
Gm7361	0	0	0	0
Gm7363	0	0	0	0
Gm7364	0	0	0	0
Gm7370	0	0	0	0
Gm7371	0	0	0	0
Gm7375	0	0	0	0
Gm7380	0	0	0	0
Gm7384	0	0	0	0
Gm7386	0	0	0	0
Gm7389	0	0	0	0
Gm7391	0	0	0	0
Gm7392	0	0	0	0
Gm7395	0	0	0	0
Gm7397	0	0	0	0
Gm7398	0	0	0	0
Gm7400	0	0	0	0
Gm7407	0	0	0	0
Gm7408	0	0	0	0
Gm7411	0	0	0	0
Gm7412	0	0	0	0
Gm7413	0	0	0	0
Gm7415	0	0	0	0
Gm7416	0	0	0	0
Gm7418	0	0	0	0
Gm7419	0	0	0	0
Gm7422	0	0	0	0
Gm7424	0	0	0	0
Gm7429	0	0	0	0
Gm7430	0	0	0	0
Gm7432	0	0	0	0
Gm7434	0	0	0	0
Gm7435	0	0	0	0
Gm7436	0	0	0	0
Gm7438	0	0	0	0
Gm7446	0	0	0	0
Gm7447	0	0	0	0
Gm7449	0	0	0	0
Gm7452	0	0	0	0
Gm7456	0	0	0	0
Gm7457	0	0	0	0
Gm7459	0	0	0	0
Gm7463	0	0	0	0
Gm7467	0	0	0	0
Gm7470	0	0	0	0
Gm7476	0	0	0	0
Gm7481	0	0	0	0
Gm7482	0	0	0	0
Gm7483	0	0	0	0
Gm7492	0	0	0	0
Gm7494	0	0	0	0
Gm7495	0	0	0	0
Gm7496	0	0	0	0
Gm7497	0	0	0	0
Gm7498	0	0	0	0
Gm7499	0	0	0	0
Gm7501	0	0	0	0
Gm7502	0	0	0	0
Gm7506	0	0	0	0
Gm7507	0	0	0	0
Gm7513	0	0	0	0
Gm7516	0	0	0	0
Gm7517	0	0	0	0
Gm7523	0	0	0	0
Gm7525	0	0	0	0
Gm7527	0	0	0	0
Gm7530	0	0	0	0
Gm7531	0	0	0	0
Gm7532	0	0	0	0
Gm7535	0	0	0	0
Gm7536	0	0	0	0
Gm7537	0	0	0	0
Gm7538	0	0	0	0
Gm7540	0	0	0	0
Gm7542	0	0	0	0
Gm7545	0	0	0	0
Gm7554	0	0	0	0
Gm7558	0	0	0	0
Gm7561	0	0	0	0
Gm7565	0	0	0	0
Gm7566	0	0	0	0
Gm7568	0	0	0	0
Gm7570	0	0	0	0
Gm7571	0	0	0	0
Gm7572	0	0	0	0
Gm7575	0	0	0	0
Gm7577	0	0	0	0
Gm7584	0	0	0	0
Gm7587	0	0	0	0
Gm7588	0	0	0	0
Gm7589	0	0	0	0
Gm7592	0	0	0	0
Gm7593	0	0	0	0
Gm7594	0	0	0	0
Gm7595	0	0	0	0
Gm7599	0	0	0	0
Gm7600	0	0	0	0
Gm7607	0	0	0	0
Gm7609	0	0	0	0
Gm7612	0	0	0	0
Gm7614	0	0	0	0
Gm7619	0	0	0	0
Gm7622	0	0	0	0
Gm7624	0	0	0	0
Gm7626	0	0	0	0
Gm7627	0	0	0	0
Gm7628	0	0	0	0
Gm7631	0	0	0	0
Gm7633	0	0	0	0
Gm7634	0	0	0	0
Gm7639	0	0	0	0
Gm7642	0	0	0	0
Gm7648	0	0	0	0
Gm7651	0	0	0	0
Gm7653	0	0	0	0
Gm7656	0	0	0	0
Gm7658	0	0	0	0
Gm7662	0	0	0	0
Gm7663	0	0	0	0
Gm7666	0	0	0	0
Gm7667	0	0	0	0
Gm7669	0	0	0	0
Gm7670	0	0	0	0
Gm7674	0	0	0	0
Gm7675	0	0	0	0
Gm7678	0	0	0	0
Gm7680	0	0	0	0
Gm7691	0	0	0	0
Gm7693	0	0	0	0
Gm7694	0	31.4	0	0
Gm7695	0	0	0	0
Gm7700	0	0	0	0
Gm7701	0	0	0	0
Gm7707	0	0	0	0
Gm7708	0	0	0	0
Gm7709	0	0	0	0
Gm7712	0	0	0	0
Gm7713	0	0	0	0
Gm7719	0	0	0	0
Gm7720	0	0	0	0
Gm7722	0	0	0	0
Gm773	0	0	0	0
Gm7732	0	0	0	0
Gm7733	0	0	0	0
Gm7734	0	0	0	0
Gm7736	0	0	0	0
Gm7739	0	0	0	0
Gm7741	0	0	0	0
Gm7742	0	0	0	0
Gm7745	0	0	0	0
Gm7748	0	0	0	0
Gm7751	0	0	0	0
Gm7753	0	0	0	0
Gm7754	0	0	0	0
Gm7758	0	0	0	0
Gm7760	0	0	0	0
Gm7762	0	0	0	240.77
Gm7763	0	0	0	0
Gm7765	0	0	0	0
Gm7768	0	0	0	0
Gm7769	0	0	0	0
Gm7773	0	0	0	0
Gm7776	0	0	0	0
Gm7778	0	0	0	0
Gm7780	0	0	0	0
Gm7781	0	0	0	0
Gm7783	0	0	0	0
Gm7784	0	0	0	0
Gm7786	0	0	0	0
Gm7787	0	0	0	0
Gm7798	0	0	0	0
Gm7803	0	0	0	0
Gm7804	0	0	0	0
Gm7805	0	0	0	0
Gm7807	0	0	0	0
Gm7812	0	0	0	0
Gm7814	0	0	0	0
Gm7815	0	0	0	0
Gm7816	0	0	0	0
Gm7819	0	0	0	0
Gm7820	0	0	0	0
Gm7821	0	0	0	0
Gm7822	0	0	0	0
Gm7823	0	0	0	0
Gm7833	0	0	0	0
Gm7836	0	0	0	0
Gm7838	0	0	0	0
Gm7839	0	0	0	0
Gm7842	0	0	0	0
Gm7847	0	0	0	0
Gm7850	0	0	0	0
Gm7851	0	0	0	0
Gm7854	0	0	0	0
Gm7856	0	0	0	0
Gm7857	0	0	0	0
Gm7859	0	0	0	0
Gm7860	0	0	0	0
Gm7863	0	0	0	0
Gm7867	0	0	0	0
Gm7868	0	0	0	0
Gm7871	0	0	0	0
Gm7876	0	0	0	0
Gm7882	0	0	0	0
Gm7891	0	0	0	0
Gm7895	0	0	0	0
Gm7896	0	0	0	0
Gm7899	0	0	0	0
Gm7901	0	0	0	0
Gm7902	0	0	0	0
Gm7905	0	0	0	0
Gm7908	0	0	0	0
Gm7909	0	0	0	0
Gm7911	0	0	0	0
Gm7912	0	0	0	0
Gm7919	0	0	0	0
Gm7924	0	0	0	0
Gm7927	0	0	0	0
Gm7928	0	0	0	0
Gm7930	0	0	0	0
Gm7932	0	0	0	0
Gm7935	0	0	0	0
Gm7939	0	0	0	0
Gm7940	0	0	0	0
Gm7943	0	0	0	0
Gm7945	0	0	0	0
Gm7946	0	0	0	0
Gm7948	0	0	0	0
Gm7954	0	0	0	0
Gm7957	0	0	0	0
Gm7961	0	0	0	0
Gm7969	0	0	0	0
Gm7970	0	0	0	0
Gm7972	0	0	0	0
Gm7977	0	0	0	0
Gm7979	0	0	0	0
Gm7980	0	0	0	0
Gm7985	0	0	0	0
Gm7986	0	0	0	0
Gm7988	0	0	0	0
Gm7990	0	0	0	0
Gm7995	0	0	0	0
Gm8004	0	0	0	0
Gm8005	0	0	0	0
Gm8013	0	0	0	0
Gm8016	0	0	0	0
Gm8019	0	0	0	0
Gm8020	0	0	0	0
Gm8022	0	0	0	0
Gm8031	0	0	0	0
Gm8035	0	0	0	0
Gm8038	0	0	0	0
Gm8039	0	0	0	0
Gm8041	0	0	0	0
Gm8043	0	0	0	0
Gm8048	0	0	0	0
Gm8049	0	0	0	0
Gm805	0	0	0	0
Gm8050	0	0	0	0
Gm8054	0	0	0	0
Gm8055	0	0	0	0
Gm8058	0	0	0	0
Gm8061	0	0	0	0
Gm8062	0	0	0	0
Gm8065	0	0	0	0
Gm8068	0	0	0	0
Gm807	0	0	0	0
Gm8077	0	0	0	0
Gm8079	0	0	0	0
Gm8080	0	0	0	0
Gm8082	0	0	0	0
Gm8089	0	0	0	0
Gm8094	0	0	0	0
Gm8096	0	0	0	0
Gm8098	0	0	0	0
Gm8100	0	0	0	0
Gm8104	0	0	0	0
Gm8106	0	0	0	0
Gm8107	0	0	0	0
Gm8108	0	0	0	0
Gm8109	0	0	0	0
Gm8115	0	0	0	0
Gm8118	0	0	0	0
Gm8126	0	0	0	0
Gm8127	0	0	0	0
Gm8130	0	0	0	0
Gm8137	0	0	0	0
Gm8138	0	0	0	0
Gm8139	0	0	0	0
Gm8141	0	0	0	0
Gm8143	0	0	0	0
Gm8145	0	0	0	0
Gm8146	0	0	0	0
Gm815	0	0	0	0
Gm8151	0	0	0	0
Gm8155	0	0	0	0
Gm8158	0	0	0	0
Gm816	0	0	0	0
Gm8162	0	0	0	0
Gm8163	0	0	0	0
Gm8164	0	0	0	0
Gm8165	0	0	0	0
Gm8167	0	0	0	0
Gm8168	0	0	0	0
Gm8171	0	0	0	0
Gm8173	0	0	0	0
Gm8174	0	0	0	0
Gm8176	0	0	0	0
Gm8177	0	0	0	0
Gm8182	0	0	0	0
Gm8183	0	0	0	0
Gm8184	0	0	0	0
Gm8185	0	0	0	0
Gm8188	0	0	0	0
Gm8192	0	0	0	0
Gm8194	0	0	0	0
Gm8197	0	0	0	0
Gm8199	0	0	0	0
Gm8202	0	0	0	0
Gm8204	0	0	0	0
Gm8206	0	0	0	0
Gm8209	0	0	0	0
Gm8212	0	0	0	0
Gm8215	0	0	0	0
Gm8216	0	0	0	0
Gm8220	0	0	0	0
Gm8225	0	0	0	0
Gm8226	0	0	0	0
Gm8227	0	0	0	0
Gm8228	0	0	0	0
Gm8229	0	0	0	0
Gm8231	0	0	0	0
Gm8232	0	0	0	0
Gm8233	0	0	0	0
Gm8245	0	0	0	0
Gm8246	0	0	0	0
Gm8253	0	0	0	0
Gm8254	0	0	0	0
Gm8256	0	0	0	0
Gm8260	0	0	0	0
Gm8264	0	0	0	0
Gm8266	0	0	0	0
Gm8267	0	0	0	0
Gm8268	0	0	0	0
Gm8271	0	0	0	0
Gm8275	0	0	0	0
Gm8276	0	0	0	0
Gm8278	0	0	0	0
Gm8279	0	0	0	0
Gm8281	0	0	0	0
Gm8285	0	0	0	0
Gm8288	0	0	0	0
Gm829	0	0	0	0
Gm8291	0	0	0	0
Gm8292	0	0	0	0
Gm8302	0	0	0	0
Gm8303	0	0	0	0
Gm8304	0	0	0	0
Gm8305	0	0	0	0
Gm8307	0	0	0	0
Gm8309	0	0	0	0
Gm8312	0	0	0	0
Gm8317	0	0	0	0
Gm8320	0	0	0	0
Gm8321	0	0	0	0
Gm8323	0	0	0	0
Gm8324	0	0	0	0
Gm8325	0	0	0	0
Gm8326	0	0	0	0
Gm8330	0	0	0	0
Gm8331	0	0	0	0
Gm8337	0	0	0	0
Gm8340	0	0	0	0
Gm8341	0	0	0	0
Gm8343	0	0	0	0
Gm8346	0	0	0	0
Gm8349	0	0	0	0
Gm8352	0	0	0	0
Gm8353	0	0	0	0
Gm8355	67.28	0	0	0
Gm8357	0	0	0	0
Gm8358	0	0	0	0
Gm8366	0	0	0	0
Gm8369	0	0	0	0
Gm8371	0	0	0	0
Gm8375	0	0	0	0
Gm8376	0	0	0	0
Gm8379	0	0	0	0
Gm8383	0	0	0	0
Gm8384	0	0	0	0
Gm8385	0	0	0	0
Gm8388	0	0	0	0
Gm8390	0	0	0	0
Gm8391	0	0	0	0
Gm8392	0	0	0	0
Gm8396	0	0	0	0
Gm8401	0	0	0	0
Gm8402	0	0	0	0
Gm8403	0	0	0	0
Gm8408	0	0	0	0
Gm8416	0	0	0	0
Gm8417	0	0	0	0
Gm8419	0	0	0	0
Gm8420	0	0	0	0
Gm8421	0	0	0	0
Gm8423	0	0	0	0
Gm8424	0	0	0	0
Gm8425	0	0	0	0
Gm8428	0	0	0	0
Gm8435	0	0	0	0
Gm8436	0	0	0	0
Gm8438	0	0	0	0
Gm8447	0	0	0	0
Gm8451	0	0	0	0
Gm8458	0	0	0	0
Gm8463	0	0	0	0
Gm8468	0	0	0	0
Gm8472	0	0	0	0
Gm8475	0	0	0	0
Gm8479	0	0	0	0
Gm8484	0	0	0	0
Gm8486	0	0	0	0
Gm8488	0	0	0	0
Gm8492	0	0	0	0
Gm8494	0	0	0	0
Gm8498	0	0	0	0
Gm8501	0	0	0	0
Gm8504	0	0	0	0
Gm8513	0	0	0	0
Gm8517	0	0	0	0
Gm8520	0	0	0	0
Gm8522	0	0	0	0
Gm8523	0	0	0	0
Gm8525	0	0	0	0
Gm8531	0	0	0	0
Gm8534	0	0	0	0
Gm8543	0	0	0	0
Gm8546	0	0	0	0
Gm8556	0	0	0	0
Gm8557	0	0	0	0
Gm8565	0	0	0	0
Gm8569	0	0	0	0
Gm8574	0	0	0	0
Gm8575	0	0	0	0
Gm8577	0	0	0	0
Gm8579	0	0	0	0
Gm8581	0	0	0	0
Gm8582	0	0	0	0
Gm8586	0	0	0	0
Gm8587	0	0	0	0
Gm8588	0	0	0	0
Gm8594	0	0	0	0
Gm8596	0	0	0	0
Gm8598	0	0	0	0
Gm8599	0	0	0	0
Gm8600	0	0	0	0
Gm8601	0	0	0	0
Gm8604	0	0	0	0
Gm8605	0	0	0	0
Gm8606	0	0	0	0
Gm8609	0	0	0	0
Gm8613	0	0	0	0
Gm8614	0	0	0	0
Gm8616	0	0	0	0
Gm8617	0	0	0	0
Gm8618	0	0	0	0
Gm8623	0	0	0	0
Gm8624	0	0	0	0
Gm8625	0	0	0	0
Gm8633	0	0	0	0
Gm8634	0	0	0	0
Gm8637	0	0	0	0
Gm8642	0	0	0	0
Gm8643	0	0	0	0
Gm8644	0	0	0	0
Gm8661	0	0	0	0
Gm8662	0	0	0	0
Gm8663	0	0	0	0
Gm8667	0	0	0	0
Gm867	0	0	0	0
Gm8670	0	0	0	0
Gm8675	0	0	0	0
Gm8676	0	0	0	0
Gm8679	0	0	0	0
Gm8681	0	0	0	0
Gm8684	0	0	0	0
Gm8685	0	0	0	0
Gm8692	0	0	0	0
Gm8705	0	0	0	0
Gm8706	0	0	0	0
Gm8707	0	0	0	0
Gm8708	0	0	0	0
Gm8709	0	0	0	0
Gm8712	0	0	0	0
Gm8717	0	0	0	0
Gm8724	0	0	0	0
Gm8725	0	0	0	0
Gm8728	0	0	0	0
Gm8730	0	267.81	289.73	290.09
Gm8737	0	0	0	0
Gm8738	0	0	0	0
Gm8744	0	0	0	0
Gm8745	0	0	0	0
Gm8747	0	0	0	0
Gm8748	0	0	0	0
Gm8755	0	0	0	0
Gm8756	0	0	0	0
Gm8761	0	0	0	0
Gm8767	0	0	0	0
Gm8768	0	0	0	0
Gm8770	0	0	0	0
Gm8774	0	0	0	0
Gm8784	0	0	0	0
Gm8793	0	0	0	0
Gm8795	0	0	0	0
Gm8796	0	0	0	0
Gm8797	0	0	0	0
Gm8798	0	0	0	0
Gm8804	0	0	0	0
Gm8810	0	0	0	0
Gm8812	0	0	0	0
Gm8817	0	0	0	0
Gm8820	0	0	0	0
Gm8823	0	0	0	0
Gm8824	0	0	0	0
Gm8825	0	0	0	0
Gm8826	0	0	0	0
Gm8834	0	0	0	0
Gm8839	0	0	0	0
Gm8844	0	0	0	0
Gm8848	0	0	0	0
Gm8853	0	0	0	0
Gm8855	0	0	0	0
Gm8862	0	0	0	0
Gm8863	0	0	0	0
Gm8864	0	0	0	0
Gm8869	0	0	0	0
Gm8870	0	0	0	0
Gm8872	0	0	0	0
Gm8876	0	0	0	0
Gm8880	0	0	0	0
Gm8881	0	0	0	0
Gm8883	0	0	0	0
Gm8885	0	0	0	0
Gm8887	0	0	0	0
Gm8893	0	0	0	0
Gm8894	0	0	0	0
Gm8896	0	0	0	0
Gm8899	0	0	0	0
Gm8900	0	0	0	0
Gm8902	0	0	0	0
Gm8907	0	0	0	0
Gm8908	0	0	0	0
Gm8916	0	0	0	0
Gm8919	0	0	0	0
Gm8920	0	0	0	0
Gm8924	0	0	0	0
Gm8925	0	0	0	0
Gm8927	0	0	0	0
Gm8929	0	0	0	0
Gm8930	0	0	0	0
Gm8934	0	0	0	0
Gm8935	0	0	0	0
Gm8938	0	0	0	0
Gm8939	0	0	0	0
Gm8942	0	0	0	0
Gm8945	0	0	0	0
Gm8947	0	0	0	0
Gm8948	0	0	0	0
Gm8950	0	0	0	0
Gm8955	0	0	0	0
Gm8957	0	0	0	0
Gm8959	0	0	0	0
Gm8963	0	0	0	0
Gm8964	0	0	0	0
Gm8971	0	0	0	0
Gm8973	0	0	0	0
Gm8978	0	0	0	0
Gm8980	0	0	0	0
Gm8982	0	0	0	0
Gm8983	0	0	0	0
Gm8984	0	0	0	0
Gm8986	0	0	0	0
Gm8996	0	0	0	0
Gm8999	0	0	0	0
Gm9	0	0	0	0
Gm9002	0	0	0	0
Gm9009	0	0	0	0
Gm9012	0	0	0	0
Gm9013	0	0	0	0
Gm9022	0	0	0	0
Gm9023	0	0	0	0
Gm9034	0	0	0	0
Gm9038	0	0	0	0
Gm904	0	0	0	0
Gm9042	0	0	0	0
Gm9050	0	0	0	0
Gm9051	0	0	0	0
Gm9060	0	0	0	0
Gm9061	0	0	0	0
Gm9064	0	0	0	0
Gm9066	0	0	0	0
Gm9067	0	0	0	0
Gm9072	0	0	0	0
Gm9077	0	0	0	0
Gm9081	0	0	0	0
Gm9083	0	0	0	0
Gm9095	0	0	0	0
Gm9097	0	0	0	0
Gm9098	0	0	0	0
Gm9102	0	0	0	0
Gm9104	0	0	0	0
Gm9105	0	0	0	0
Gm9109	0	0	0	0
Gm9111	0	0	0	0
Gm9114	0	0	0	0
Gm9120	0	0	0	0
Gm9126	0	0	0	0
Gm9127	0	0	0	0
Gm9129	0	0	0	0
Gm9130	0	0	0	0
Gm9132	0	0	0	0
Gm9135	0	0	0	0
Gm9136	0	0	0	0
Gm9139	0	0	0	0
Gm9141	0	0	0	0
Gm9142	0	0	0	0
Gm9146	0	0	0	0
Gm9149	0	0	0	0
Gm9156	0	0	0	0
Gm9159	0	0	0	0
Gm9162	0	0	0	0
Gm9164	0	0	0	0
Gm9165	0	0	0	0
Gm9167	0	0	0	0
Gm9172	0	0	0	0
Gm9176	0	0	0	0
Gm9182	0	0	0	0
Gm9191	0	0	0	0
Gm9192	0	0	0	0
Gm9200	0	0	0	0
Gm9210	0	0	0	0
Gm9211	0	0	0	0
Gm9212	0	0	0	0
Gm9214	0	0	0	0
Gm9226	0	0	0	0
Gm9238	0	0	0	0
Gm9240	0	0	0	0
Gm9242	0	0	0	0
Gm9246	0	0	0	0
Gm9251	0	0	0	0
Gm9252	0	0	0	0
Gm9255	0	0	0	0
Gm9264	0	0	0	0
Gm9266	0	0	0	0
Gm9267	0	0	0	0
Gm9274	0	0	0	0
Gm9275	0	0	0	0
Gm9276	0	0	0	0
Gm9278	0	0	0	0
Gm9280	0	0	0	0
Gm9284	0	0	0	0
Gm9285	0	0	0	0
Gm9289	0	0	0	0
Gm9290	0	0	0	0
Gm9294	0	0	0	0
Gm9300	0	0	0	0
Gm9302	0	0	0	0
Gm9316	0	0	0	62.24
Gm9317	0	0	0	0
Gm9318	0	0	0	0
Gm9319	0	0	0	0
Gm9320	0	0	0	0
Gm9321	0	0	0	0
Gm9322	0	0	0	0
Gm9332	0	0	0	0
Gm9333	0	0	0	0
Gm9335	0	0	0	0
Gm9341	0	0	0	0
Gm9343	0	0	0	0
Gm9347	0	0	0	0
Gm9348	0	0	0	0
Gm9349	0	0	0	0
Gm9351	0	0	0	0
Gm9353	0	0	0	0
Gm9354	0	0	0	0
Gm9357	0	0	0	0
Gm9358	0	0	0	0
Gm9359	0	0	0	0
Gm9361	0	0	0	0
Gm9367	0	0	0	0
Gm9368	0	0	0	0
Gm9372	0	0	0	0
Gm9373	0	0	0	0
Gm9376	0	0	0	0
Gm9377	0	0	0	0
Gm9379	0	0	0	0
Gm9381	0	0	0	0
Gm9390	0	0	0	0
Gm9391	0	0	0	0
Gm9395	0	0	0	0
Gm9396	0	0	0	0
Gm9399	0	0	0	0
Gm94	0	0	0	0
Gm9400	0	0	0	0
Gm9403	0	0	0	0
Gm9408	0	0	0	0
Gm9410	0	0	0	0
Gm9411	0	0	0	0
Gm9415	0	0	0	0
Gm9423	0	0	0	0
Gm9427	0	0	0	0
Gm9431	0	0	0	0
Gm9432	0	0	0	0
Gm9434	0	0	0	0
Gm9435	0	0	0	0
Gm9436	0	0	0	0
Gm9439	0	0	0	0
Gm9443	0	0	0	0
Gm9445	0	0	0	0
Gm9449	0	0	0	0
Gm9451	0	0	0	0
Gm9458	0	0	0	0
Gm9484	0	0	0	0
Gm9487	0	0	0	0
Gm9493	0	0	0	0
Gm9496	0	0	0	0
Gm9497	0	0	0	0
Gm9499	0	0	0	0
Gm9501	0	0	0	0
Gm9514	0	0	0	0
Gm9516	0	0	0	0
Gm9517	0	0	0	0
Gm9519	0	0	0	0
Gm9521	0	0	0	0
Gm9530	0	0	0	0
Gm9531	0	0	0	0
Gm9535	0	0	0	0
Gm9536	0	0	0	0
Gm9540	0	0	0	0
Gm9541	0	0	0	0
Gm9544	0	0	0	0
Gm9553	0	0	0	0
Gm9556	0	0	0	0
Gm9560	0	0	0	0
Gm9568	0	0	0	0
Gm9570	0	0	0	0
Gm9574	0	0	0	0
Gm9575	0	0	0	0
Gm9577	0	0	0	0
Gm9578	0	0	0	0
Gm9583	0	0	0	0
Gm9584	0	0	0	0
Gm9586	0	0	0	0
Gm9597	0	0	0	0
Gm9598	0	0	0	0
Gm9602	0	0	0	0
Gm9603	0	0	0	0
Gm9604	0	0	0	0
Gm9616	0	0	0	0
Gm9621	0	0	0	0
Gm9625	0	133.75	0	0
Gm9628	0	0	0	0
Gm9630	0	0	0	0
Gm9633	0	0	0	0
Gm9634	0	0	0	0
Gm9643	0	0	0	0
Gm9644	0	0	0	0
Gm9645	0	0	0	0
Gm9658	0	0	0	0
Gm9661	0	0	0	0
Gm9662	0	0	0	0
Gm9665	0	0	0	0
Gm9673	0	0	0	0
Gm9678	0	0	0	0
Gm9685	0	0	0	0
Gm9687	0	0	0	0
Gm9689	0	0	0	0
Gm9696	0	0	0	0
Gm9697	0	0	0	0
Gm9701	0	0	0	0
Gm9710	0	0	0	0
Gm9717	0	0	0	0
Gm9721	0	0	0	0
Gm9722	0	0	0	0
Gm9723	0	0	0	0
Gm9728	0	0	0	0
Gm973	0	0	0	0
Gm9732	0	0	0	0
Gm9742	0	0	0	0
Gm9744	0	0	0	0
Gm9754	0	0	0	0
Gm9755	0	0	0	0
Gm9758	0	0	0	0
Gm9767	0	0	0	0
Gm9771	0	0	0	0
Gm9772	0	0	0	0
Gm9776	0	0	0	0
Gm9785	0	0	0	0
Gm9794	0	0	0	0
Gm9797	0	0	0	0
Gm9828	0	0	0	0
Gm9831	0	0	0	0
Gm9839	0	0	0	0
Gm9856	0	0	0	50.99
Gm9871	0	0	0	0
Gm9889	0	0	0	0
Gm9895	0	0	0	0
Gm9898	0	0	0	0
Gm9899	0	0	0	0
Gm9908	0	0	0	0
Gm9910	0	0	0	0
Gm9917	0	0	0	0
Gm9918	0	0	0	0
Gm9920	0	0	0	0
Gm9924	0	0	0	0
Gm9926	0	0	0	0
Gm9936	0	0	0	0
Gm9946	0	0	0	0
Gm9951	0	0	0	0
Gm9958	0	0	0	0
Gm9961	0	0	0	0
Gm9962	0	0	0	0
Gm9968	0	0	0	0
Gm9975	0	0	0	0
Gm9979	0	0	0	0
Gmcl1	0	0	0	0
Gmds	0	0	0	0
Gmeb1	0	63.67	0	0
Gmeb2	0	207.44	0	0
Gmfb	91.98	571.79	618.65	50.62
Gmfg	0	0	0	0
Gmfg-ps	0	0	0	0
Gmip	0	34.98	0	0
Gml	0	0	0	0
Gml2	0	0	0	0
Gmnc	0	0	0	0
Gmnn	141.29	0	196.42	0
Gmppa	0	0	207.61	0
Gmppb	0	0	0	0
Gmpr	0	0	0	0
Gmpr2	0	250.15	0	0
Gmps	46.93	14.67	95.25	47.69
Gna11	170.55	105.85	86.58	76.45
Gna12	37.59	0	103.48	103.61
Gna13	149.39	38.73	41.9	62.94
Gna14	0	0	0	0
Gna15	0	0	0	0
Gnai1	0	0	0	0
Gnai2	185.38	69.2	233.34	0
Gnai3	118.21	0	39.99	40.05
Gnal	0	0	0	0
Gnao1	0	0	147.55	0
Gnaq	67.66	0	45.78	162.12
Gnas	251.98	442.03	845.1	533.75
Gnasas1	0	328.17	71.1	126.51
Gnat1	0	0	0	0
Gnat2	0	0	0	0
Gnat3	0	0	0	0
Gnaz	0	0	0	0
Gnb1	340.46	159.67	563.79	138.87
Gnb1l	0	0	0	0
Gnb2	517.61	224.43	642.41	200.22
Gnb3	0	0	0	0
Gnb4	0	0	55.85	0
Gnb5	0	0	0	0
Gne	0	68.4	0	0
Gng10	124.49	0	0	0
Gng11	0	0	0	0
Gng12	0	0	61.09	30.59
Gng13	0	0	0	0
Gng14	0	0	0	0
Gng2	0	0	0	0
Gng3	0	0	0	0
Gng4	0	0	0	0
Gng5	484.01	0	0	0
Gng7	0	0	0	0
Gng8	0	0	0	0
Gngt1	0	0	0	0
Gngt2	0	0	0	0
Gnl1	45.28	42.48	0	46.02
Gnl2	204	191.38	0	0
Gnl3	289.4	107.62	587.15	866.08
Gnl3l	26.22	49.2	573.62	0
Gnmt	0	0	0	0
Gnpat	86.33	0	43.81	275
Gnpda1	0	330.93	556.52	0
Gnpda2	226.72	0	0	0
Gnpnat1	0	0	0	0
Gnptab	0	0	0	0
Gnptg	0	0	0	0
Gnrh1	0	0	0	0
Gnrhr	0	0	0	0
Gns	0	80.2	220.92	213.41
Golga1	0	0	0	333.11
Golga2	0	0	32.07	0
Golga3	26.55	24.91	53.9	26.99
Golga4	72.12	155.05	427.5	29.1
Golga5	91.26	0	46.31	46.37
Golga7	0	0	148.42	0
Golga7b	0	0	0	0
Golgb1	0	21.88	23.67	0
Golim4	0	0	0	0
Golm1	69.5	97.8	70.54	70.63
Golm2	0	137.98	0	0
Golph3	45.38	51.57	153.22	0
Golph3l	0	0	0	0
Golt1a	0	0	0	0
Golt1b	0	0	92.92	0
Gon4l	0	227.43	17.08	33.99
Gon7	0	0	0	118.41
Gopc	374.97	51.41	33.54	0
Gorab	0	47.83	0	0
Gorasp1	0	0	0	0
Gorasp2	0	217.83	72.03	227.58
Gosr1	0	27.96	60.5	0
Gosr2	39.35	0	151.23	151.47
Got1	428.14	59.4	0	0
Got1l1	195.96	0	0	208.53
Got2	444.61	187.03	103.82	226.11
Gp1ba	0	0	0	0
Gp1bb	0	0	0	0
Gp2	0	0	0	0
Gp5	0	0	0	0
Gp6	0	0	0	0
Gp9	0	0	0	0
Gpa33	0	0	0	0
Gpaa1	0	411.89	0	221.56
Gpalpp1	47.27	22.17	0	24.02
Gpam	0	0	0	0
Gpank1	0	0	0	0
Gpat2	0	0	0	0
