	SRR7685881_control_Rep2	SRR7685880_control_Rep1	SRR7685879_treated_Rep2	SRR7685878_treated_Rep1
Mir302c	0	0	0	0
Mir302d	0	0	0	0
Mir3057	0	0	0	0
Mir3058	0	0	0	0
Mir3059	0	0	0	0
Mir3060	0	0	0	0
Mir3061	0	0	0	0
Mir3062	0	0	0	0
Mir3063	0	0	0	0
Mir3064	0	0	0	0
Mir3065	0	0	0	0
Mir3066	0	0	0	0
Mir3067	0	0	0	0
Mir3068	0	0	0	0
Mir3069	0	0	0	0
Mir3070a	0	0	0	0
Mir3070b	0	0	0	0
Mir3071	0	0	0	0
Mir3072	0	0	0	0
Mir3073a	0	0	0	0
Mir3073b	0	0	0	0
Mir3074-1	0	0	0	0
Mir3074-2	0	0	0	0
Mir3075	0	0	0	0
Mir3076	0	0	0	0
Mir3077	0	0	0	0
Mir3078	0	0	0	0
Mir3079	0	0	0	0
Mir3080	0	0	0	0
Mir3081	0	0	0	0
Mir3082	0	0	0	0
Mir3083	0	0	0	0
Mir3084-1	0	0	0	0
Mir3084-2	0	0	0	0
Mir3085	0	0	0	0
Mir3086	0	0	0	0
Mir3087	0	0	0	0
Mir3088	0	0	0	0
Mir3089	0	0	0	0
Mir3090	0	0	0	0
Mir3091	0	0	0	0
Mir3092	0	0	0	0
Mir3093	0	0	0	0
Mir3094	0	0	0	0
Mir3095	0	0	0	0
Mir3097	0	0	0	0
Mir3098	0	0	0	0
Mir3099	0	0	0	0
Mir30a	0	0	0	0
Mir30b	0	0	0	0
Mir30c-1	0	0	0	0
Mir30c-2	0	0	0	0
Mir30d	0	0	0	0
Mir30e	0	0	0	0
Mir30f	0	0	0	0
Mir31	0	0	0	0
Mir3100	0	0	0	0
Mir3101	0	0	0	0
Mir3102	0	0	0	0
Mir3103	0	0	0	0
Mir3104	0	0	0	0
Mir3105	0	0	0	0
Mir3106	0	0	0	0
Mir3107	0	0	0	0
Mir3108	0	0	0	0
Mir3109	0	0	0	0
Mir3110	0	0	0	0
Mir3112	0	0	0	0
Mir3113	0	0	0	0
Mir3154	0	0	0	0
Mir32	0	0	0	0
Mir320	0	0	0	0
Mir322	0	0	0	0
Mir323	0	0	0	0
Mir324	0	0	0	0
Mir325	0	0	0	0
Mir326	0	0	0	0
Mir327	0	0	0	0
Mir328	0	0	0	0
Mir329	0	0	0	0
Mir33	0	0	0	0
Mir330	0	0	0	0
Mir331	0	0	0	0
Mir335	0	0	0	0
Mir337	0	0	0	0
Mir338	0	0	0	0
Mir339	0	0	0	0
Mir340	0	0	0	0
Mir341	0	0	0	0
Mir342	0	0	0	0
Mir343	0	0	0	0
Mir344	0	0	0	0
Mir344-2	0	0	0	0
Mir344b	0	0	0	0
Mir344c	0	0	0	0
Mir344d-1	0	0	0	0
Mir344d-2	0	0	0	0
Mir344d-3	0	0	0	0
Mir344e	0	0	0	0
Mir344f	0	0	0	0
Mir344g	0	0	0	0
Mir344h-1	0	0	0	0
Mir344h-2	0	0	0	0
Mir344i	0	0	0	0
Mir345	0	0	0	0
Mir346	0	0	0	0
Mir3470a	0	0	0	0
Mir3470b	0	0	0	0
Mir3471-1	0	0	0	0
Mir3471-2	0	0	0	0
Mir3472	0	0	0	0
Mir3473a	0	0	0	0
Mir3473b	0	0	0	0
Mir3473c	0	0	0	0
Mir3473d	0	0	0	0
Mir3473e	0	0	0	0
Mir3473f	0	0	0	0
Mir3473g	0	0	0	0
Mir3474	0	0	0	0
Mir3475	0	0	0	0
Mir34a	0	0	0	0
Mir34b	0	0	0	0
Mir34c	0	0	0	0
Mir350	0	0	0	0
Mir351	0	0	0	0
Mir3535	0	0	0	0
Mir3544	0	0	0	0
Mir3547	0	0	0	0
Mir3552	0	0	0	0
Mir3569	0	0	0	0
Mir3572	0	0	0	0
Mir361	0	0	0	0
Mir3618	0	0	0	0
Mir362	0	0	0	0
Mir3620	0	0	0	0
Mir363	0	0	0	0
Mir365-1	0	0	0	0
Mir365-2	0	0	0	0
Mir367	0	0	0	0
Mir369	0	0	0	0
Mir370	0	0	0	0
Mir374b	0	0	0	0
Mir374c	0	0	0	0
Mir375	0	0	0	0
Mir376a	0	0	0	0
Mir376b	0	0	0	0
Mir376c	0	0	0	0
Mir377	0	0	0	0
Mir378a	0	0	0	0
Mir378b	0	0	0	0
Mir378c	0	0	0	0
Mir378d	0	0	0	0
Mir379	0	0	0	0
Mir380	0	0	0	0
Mir381	0	0	0	0
Mir382	0	0	0	0
Mir383	0	0	0	0
Mir384	0	0	0	0
Mir3960	0	0	0	0
Mir3961	0	0	0	0
Mir3962	0	0	0	0
Mir3963	0	0	0	0
Mir3964	0	0	0	0
Mir3965	0	0	0	0
Mir3966	0	0	0	0
Mir3967	0	0	0	0
Mir3968	0	0	0	0
Mir3969	0	0	0	0
Mir3970	0	0	0	0
Mir3971	0	0	0	0
Mir409	0	0	0	0
Mir410	0	0	0	0
Mir411	0	0	0	0
Mir412	0	0	0	0
Mir421	0	0	0	0
Mir423	0	0	0	0
Mir425	0	0	0	0
Mir429	0	0	0	0
Mir431	0	0	0	0
Mir432	0	0	0	1
Mir433	0	0	0	0
Mir434	0	0	0	0
Mir448	0	0	0	0
Mir449a	0	0	0	0
Mir449b	0	0	0	0
Mir449c	0	0	0	0
Mir450-1	0	0	0	0
Mir450-2	0	0	0	0
Mir450b	0	0	0	0
Mir451a	0	0	0	0
Mir451b	0	0	0	0
Mir452	0	0	0	0
Mir453	0	0	0	0
Mir455	0	0	0	0
Mir463	0	0	0	0
Mir465	0	0	0	0
Mir465b-1	0	0	0	0
Mir465b-2	0	0	0	0
Mir465c-1	0	0	0	0
Mir465c-2	0	0	0	0
Mir465d	0	0	0	0
Mir466	0	0	0	0
Mir466b-1	0	0	0	0
Mir466b-2	0	0	0	0
Mir466b-3	0	0	0	0
Mir466b-4	0	0	0	0
Mir466b-5	0	0	0	0
Mir466b-6	0	0	0	0
Mir466b-7	0	0	0	0
Mir466b-8	0	0	0	0
Mir466c-1	0	0	0	0
Mir466c-2	0	0	0	0
Mir466d	0	0	0	0
Mir466e	0	0	0	0
Mir466f-1	0	0	0	0
Mir466f-2	0	0	0	0
Mir466f-3	0	0	0	0
Mir466f-4	0	0	0	0
Mir466g	0	0	0	0
Mir466h	0	0	0	0
Mir466i	0	0	0	0
Mir466j	0	0	0	0
Mir466k	0	0	0	0
Mir466l	0	0	0	0
Mir466m	0	0	0	0
Mir466n	0	0	0	0
Mir466o	0	0	0	0
Mir466p	0	0	0	0
Mir466q	0	0	0	0
Mir467a-1	0	0	0	0
Mir467a-10	0	0	0	0
Mir467a-2	0	0	0	0
Mir467a-3	0	0	0	0
Mir467a-4	0	0	0	0
Mir467a-5	0	0	0	0
Mir467a-6	0	0	0	0
Mir467a-7	0	0	0	0
Mir467a-8	0	0	0	0
Mir467a-9	0	0	0	0
Mir467b	0	0	0	0
Mir467c	0	0	0	0
Mir467d	0	0	0	0
Mir467e	0	0	0	0
Mir467f	0	0	0	0
Mir467g	0	0	0	0
Mir467h	0	0	0	0
Mir468	0	0	0	0
Mir470	0	0	0	0
Mir471	0	0	0	0
Mir483	0	0	0	0
Mir484	0	0	0	0
Mir485	0	0	0	0
Mir486	0	0	0	0
Mir487b	0	0	0	0
Mir488	0	0	0	0
Mir489	0	0	0	0
Mir490	0	0	0	0
Mir491	0	0	0	0
Mir493	0	0	0	0
Mir494	0	0	0	0
Mir495	0	0	0	0
Mir496a	0	0	0	0
Mir496b	0	0	0	0
Mir497	0	0	0	0
Mir497b	0	0	0	0
Mir499	0	0	0	0
Mir500	0	0	0	0
Mir501	0	0	0	0
Mir503	0	0	0	0
Mir504	0	0	0	0
Mir5046	0	0	0	0
Mir505	0	0	0	0
Mir509	0	0	0	0
Mir5098	0	0	0	0
Mir5099	0	0	0	0
Mir5100	0	0	0	0
Mir5101	0	0	0	0
Mir5103	0	0	0	0
Mir5104	0	0	0	0
Mir5106	0	0	0	0
Mir5107	0	0	0	0
Mir5108	0	0	0	0
Mir511	0	0	0	0
Mir5110	0	0	0	0
Mir5112	0	0	0	0
Mir5113	0	0	0	0
Mir5114	0	0	0	0
Mir5116	0	0	0	0
Mir5118	0	0	0	0
Mir5119	0	0	0	0
Mir5120	0	0	0	0
Mir5121	0	0	0	0
Mir5122	0	0	0	0
Mir5123	0	0	0	0
Mir5124a	0	0	0	0
Mir5124b	0	0	0	0
Mir5125	0	0	0	0
Mir5126	0	0	0	0
Mir5127	0	0	0	0
Mir5128	0	0	0	0
Mir5129	0	0	0	0
Mir5130	0	0	0	0
Mir5131	0	0	0	0
Mir5132	0	0	0	0
Mir5133	0	0	0	0
Mir5134	0	0	0	0
Mir5135	0	0	0	0
Mir5136	0	0	0	0
Mir532	0	0	0	0
Mir539	0	0	0	0
Mir540	0	0	0	0
Mir541	0	0	0	0
Mir542	0	0	0	0
Mir543	0	0	0	0
Mir544	0	0	0	0
Mir546	0	0	0	0
Mir547	0	0	0	0
Mir551b	0	0	0	0
Mir5615-1	0	0	0	0
Mir5615-2	0	0	0	0
Mir5616	0	0	0	0
Mir5617	0	0	0	0
Mir5618	0	0	0	0
Mir5619	0	0	0	0
Mir5620	0	0	0	0
Mir5621	0	0	0	0
Mir5622	0	0	0	0
Mir5623	0	0	0	0
Mir5624	0	0	0	0
Mir5625	0	0	0	0
Mir5626	0	0	0	0
Mir5627	0	0	0	0
Mir568	0	0	0	0
Mir5709	0	0	0	0
Mir5710	0	0	0	0
Mir574	0	0	0	0
Mir582	0	0	0	0
Mir592	0	0	0	0
Mir598	0	0	0	0
Mir599	0	0	0	0
Mir615	0	0	0	0
Mir6236	0	0	0	0
Mir6237	0	0	0	0
Mir6238	0	0	0	0
Mir6239	0	0	0	0
Mir6240	0	0	0	0
Mir6241	0	0	0	0
Mir6244	0	0	0	0
Mir6335	0	0	0	0
Mir6336	0	0	0	0
Mir6337	0	0	0	0
Mir6338	0	0	0	0
Mir6339	0	0	0	0
Mir6340	0	0	0	0
Mir6341	0	0	0	0
Mir6342	0	0	0	0
Mir6343	0	0	0	0
Mir6344	0	0	0	0
Mir6345	0	0	0	0
Mir6346	0	0	0	0
Mir6347	0	0	0	0
Mir6348	0	0	0	0
Mir6349	0	0	0	0
Mir6350	0	0	0	0
Mir6351	0	0	0	0
Mir6352	0	0	0	0
Mir6353	0	0	0	0
Mir6354	0	0	0	0
Mir6355	0	0	0	0
Mir6356	0	0	0	0
Mir6357	0	0	0	0
Mir6358	0	0	0	0
Mir6359	0	0	0	0
Mir6360	0	0	0	0
Mir6361	0	0	0	0
Mir6362	0	0	0	0
Mir6363	0	0	0	0
Mir6364	0	0	0	0
Mir6365	0	0	0	0
Mir6366	0	0	0	0
Mir6367	0	0	0	0
Mir6368	0	0	0	0
Mir6369	0	0	0	0
Mir6370	0	0	0	0
Mir6371	0	0	0	0
Mir6372	0	0	0	0
Mir6373	0	0	0	0
Mir6374	0	0	0	0
Mir6375	0	0	0	0
Mir6376	0	0	0	0
Mir6377	0	0	0	0
Mir6378	0	0	0	0
Mir6379	0	0	0	0
Mir6380	0	0	0	0
Mir6381	0	0	0	0
Mir6382	0	0	0	0
Mir6383	0	0	0	0
Mir6384	0	0	0	0
Mir6385	0	0	0	0
Mir6386	0	0	0	0
Mir6387	0	0	0	0
Mir6388	0	0	0	0
Mir6389	0	0	0	0
Mir6390	0	0	0	0
Mir6391	0	0	0	0
Mir6392	0	0	0	0
Mir6393	0	0	0	0
Mir6394	0	0	0	0
Mir6395	0	0	0	0
Mir6396	0	0	0	0
Mir6397	0	0	0	0
Mir6398	0	0	0	0
Mir6399	0	0	0	0
Mir6400	0	0	0	0
Mir6401	0	0	0	0
Mir6402	0	0	0	0
Mir6403	0	0	0	0
Mir6404	0	0	0	0
Mir6405	0	0	0	0
Mir6406	0	0	0	0
Mir6407	0	0	0	0
Mir6408	0	0	0	0
Mir6409	0	0	0	0
Mir6410	0	0	0	0
Mir6411	0	0	0	0
Mir6412	0	0	0	0
Mir6413	0	0	0	0
Mir6414	0	0	0	0
Mir6415	0	0	0	0
Mir6416	0	0	0	0
Mir6417	0	0	0	0
Mir6418	0	0	0	0
Mir6419	0	0	0	0
Mir6420	0	0	0	0
Mir6481	0	0	0	0
Mir6516	0	0	0	0
Mir652	0	0	0	0
Mir653	0	0	0	0
Mir6537	0	0	0	0
Mir6538	0	0	0	0
Mir6539	0	0	0	0
Mir654	0	0	0	0
Mir6540	0	0	0	0
Mir6541	0	0	0	0
Mir6546	0	0	0	0
Mir664	0	0	0	0
Mir665	0	0	0	0
Mir666	0	0	0	0
Mir667	0	0	0	0
Mir668	0	0	0	0
Mir669a-1	0	0	0	0
Mir669a-10	0	0	0	0
Mir669a-11	0	0	0	0
Mir669a-12	0	0	0	0
Mir669a-2	0	0	0	0
Mir669a-3	0	0	0	0
Mir669a-4	0	0	0	0
Mir669a-5	0	0	0	0
Mir669a-6	0	0	0	0
Mir669a-7	0	0	0	0
Mir669a-8	0	0	0	0
Mir669a-9	0	0	0	0
Mir669b	0	0	0	0
Mir669c	0	0	0	0
Mir669d	0	0	0	0
Mir669d-2	0	0	0	0
Mir669e	0	0	0	0
Mir669f	0	0	0	0
Mir669g	0	0	0	0
Mir669h	0	0	0	0
Mir669i	0	0	0	0
Mir669j	0	0	0	0
Mir669k	0	0	0	0
Mir669l	0	0	0	0
Mir669m-1	0	0	0	0
Mir669m-2	0	0	0	0
Mir669n	0	0	0	0
Mir669o	0	0	0	0
Mir669p-1	0	0	0	0
Mir669p-2	0	0	0	0
Mir670	0	0	0	0
Mir671	0	0	0	0
Mir6715	0	0	0	0
Mir672	0	0	0	0
Mir673	0	0	0	0
Mir674	0	0	0	0
Mir675	0	0	0	0
Mir676	0	0	0	0
Mir6769b	0	0	0	0
Mir677	0	0	0	0
Mir678	0	0	0	0
Mir679	0	0	0	0
Mir680-1	0	0	0	0
Mir680-2	0	0	0	0
Mir680-3	0	0	0	0
Mir681	0	0	0	0
Mir682	0	0	0	0
Mir683-1	0	0	0	0
Mir683-2	0	0	0	0
Mir684-1	0	0	0	0
Mir684-2	0	0	0	0
Mir686	0	0	0	0
Mir687	0	0	0	0
Mir688	0	0	0	0
Mir6896	0	0	0	0
Mir6897	0	0	0	0
Mir6898	0	0	0	0
Mir6899	0	0	0	0
Mir690	0	0	0	0
Mir6900	0	0	0	0
Mir6901	0	0	0	0
Mir6902	0	0	0	0
Mir6903	0	0	0	0
Mir6904	0	0	0	0
Mir6905	0	0	0	0
Mir6906	0	0	0	0
Mir6907	0	0	0	0
Mir6908	0	0	0	0
Mir6909	0	0	0	0
Mir691	0	0	0	0
Mir6910	0	0	0	0
Mir6911	0	0	0	0
Mir6912	0	0	0	0
Mir6913	0	0	0	0
Mir6914	0	0	0	0
Mir6915	0	0	0	0
Mir6916	0	0	0	0
Mir6917	0	0	0	0
Mir6918	0	0	0	0
Mir6919	0	0	0	0
Mir692-1	0	0	0	0
Mir692-2	0	0	0	0
Mir692-3	0	0	0	0
Mir6920	0	0	0	0
Mir6921	0	0	0	0
Mir6922	0	0	0	0
Mir6923	0	0	0	0
Mir6924	0	0	0	0
Mir6925	0	0	0	0
Mir6926	0	0	0	0
Mir6927	0	0	0	0
Mir6928	0	0	0	0
Mir6929	0	0	0	0
Mir693	0	0	0	0
Mir6930	0	0	0	0
Mir6931	0	0	1	0
Mir6932	0	0	0	0
Mir6933	0	0	0	0
Mir6934	0	0	0	0
Mir6935	0	0	0	0
Mir6936	0	0	0	0
Mir6937	0	0	0	0
Mir6938	0	0	0	0
Mir6939	0	0	0	0
Mir694	0	0	0	0
Mir6940	0	0	0	0
Mir6941	0	0	0	0
Mir6942	0	0	0	0
Mir6943	0	0	0	0
Mir6944	0	0	0	0
Mir6945	0	0	0	0
Mir6946	0	0	0	0
Mir6947	0	0	0	0
Mir6948	0	0	0	0
Mir6949	0	0	0	0
Mir695	0	0	0	0
Mir6950	0	0	0	0
Mir6951	0	0	0	0
Mir6952	0	0	0	0
Mir6953	0	0	0	0
Mir6954	0	0	0	0
Mir6955	0	0	0	0
Mir6956	0	0	0	0
Mir6957	0	0	0	0
Mir6958	0	0	0	0
Mir6959	0	0	0	0
Mir6960	0	0	0	0
Mir6961	0	0	0	0
Mir6962	0	0	0	0
Mir6963	0	0	0	0
Mir6964	0	0	0	0
Mir6965	0	0	0	0
Mir6966	0	0	0	0
Mir6967-1	0	0	0	0
Mir6967-2	0	0	0	0
Mir6968	0	0	0	0
Mir6969	0	0	0	0
Mir697	0	0	0	0
Mir6970	0	0	0	0
Mir6971	0	0	0	0
Mir6972	0	0	0	0
Mir6973a	0	0	0	0
Mir6973b	0	0	0	0
Mir6974	0	0	0	0
Mir6975	0	0	0	0
Mir6976	0	0	0	0
Mir6977	0	0	0	0
Mir6978	0	0	0	0
Mir6979	0	0	0	0
Mir698	0	0	0	0
Mir6980	0	0	0	0
Mir6981	0	0	0	0
Mir6982	0	0	0	0
Mir6983	0	0	0	0
Mir6984	0	0	0	0
Mir6985	0	0	0	0
Mir6986	0	0	0	0
Mir6987	0	0	0	0
Mir6988	0	0	0	0
Mir6989	0	0	0	0
Mir6990	0	0	0	0
Mir6991	0	0	0	0
Mir6992	0	0	0	0
Mir6993	0	0	0	0
Mir6994	0	0	0	0
Mir6995	0	0	0	0
Mir6996	0	0	0	0
Mir6997	0	0	0	0
Mir6998	0	0	0	0
Mir6999	0	0	0	0
Mir7-1	0	0	0	0
Mir7-2	0	0	0	0
Mir700	0	0	0	0
Mir7000	0	0	0	0
Mir7001	0	0	0	0
Mir7002	0	0	0	0
Mir7003	0	0	0	0
Mir7004	0	0	0	0
Mir7005	0	0	0	0
Mir7006	0	0	0	0
Mir7007	0	0	0	0
Mir7008	0	0	0	0
Mir7009	0	0	0	0
Mir701	0	0	0	0
Mir7010	0	0	0	0
Mir7011	0	0	0	0
Mir7012	0	0	0	0
Mir7013	0	0	0	0
Mir7014	0	0	0	0
Mir7015	0	0	0	0
Mir7016	0	0	0	0
Mir7017	0	0	0	0
Mir7018	0	0	0	0
Mir7019	0	0	0	0
Mir702	0	0	0	0
Mir7020	0	0	0	0
Mir7021	0	0	0	0
Mir7022	0	0	0	0
Mir7023	0	0	0	0
Mir7024	0	0	0	0
Mir7025	0	0	0	0
Mir7026	0	0	0	0
Mir7027	0	0	0	0
Mir7028	0	0	0	0
Mir7029	0	0	0	0
Mir703	2	1	1	2
Mir7030	0	0	0	0
Mir7031	0	0	0	0
Mir7032	0	0	0	0
Mir7033	0	0	0	0
Mir7034	0	0	0	0
Mir7035	0	0	0	0
Mir7036	0	0	0	0
Mir7036b	0	0	0	0
Mir7037	0	0	0	0
Mir7038	0	0	0	0
Mir7039	0	0	0	0
Mir704	0	0	0	0
Mir7040	0	0	0	0
Mir7041	0	0	0	0
Mir7042	0	0	0	0
Mir7043	0	0	0	0
Mir7044	0	0	0	0
Mir7045	0	0	0	0
Mir7046	0	0	0	0
Mir7047	0	0	0	0
Mir7048	0	0	0	0
Mir7049	0	0	0	0
Mir705	0	0	0	0
Mir7050	0	0	0	0
Mir7051	0	0	0	0
Mir7052	0	0	0	0
Mir7053	0	0	0	0
Mir7054	0	0	0	0
Mir7055	0	0	0	0
Mir7056	0	0	0	0
Mir7057	0	0	0	0
Mir7058	0	0	0	0
Mir7059	0	0	0	0
Mir706	0	0	0	0
Mir7060	0	0	0	0
Mir7061	0	0	0	0
Mir7062	0	0	0	0
Mir7063	0	0	0	0
Mir7064	0	0	0	0
Mir7065	0	0	0	0
Mir7066	0	0	0	0
Mir7067	0	0	0	0
Mir7068	0	0	0	0
Mir7069	0	0	0	0
Mir707	0	0	0	0
Mir7070	0	0	0	0
Mir7071	0	0	0	0
Mir7072	0	0	0	0
Mir7073	0	0	0	0
Mir7074	0	0	0	0
Mir7075	0	0	0	0
Mir7076	0	0	0	0
Mir7077	0	0	0	0
Mir7078	0	0	0	0
Mir7079	0	0	0	0
Mir708	0	0	0	0
Mir7080	0	0	0	0
Mir7081	0	0	0	0
Mir7082	0	0	0	0
Mir7083	0	0	0	0
Mir7084	0	0	0	0
Mir7085	0	0	0	0
Mir7086	0	0	0	0
Mir7087	0	0	0	0
Mir7088	0	0	0	0
Mir7089	0	0	0	0
Mir709	0	0	0	0
Mir7090	0	0	0	0
Mir7091	0	0	0	0
Mir7092	0	0	0	0
Mir7093	0	0	0	0
Mir7094-1	0	0	0	0
Mir7094-2	0	0	0	0
Mir710	0	0	0	0
Mir711	0	0	0	0
Mir7115	0	0	0	0
Mir7116	0	0	0	0
Mir7117	0	0	0	0
Mir7118	0	0	0	0
Mir7119	0	0	0	0
Mir713	0	0	0	0
Mir717	0	0	0	0
Mir718	0	0	0	0
Mir719	0	0	0	0
Mir721	0	0	0	0
Mir7210	0	0	0	0
Mir7211	0	0	0	0
Mir7212	0	0	0	0
Mir7213	0	0	0	0
Mir7214	0	0	0	0
Mir7215	0	0	0	0
Mir7216	0	0	0	0
Mir7217	0	0	0	0
Mir7218	0	0	0	0
Mir7219	0	0	0	0
Mir7220	0	0	0	0
Mir7221	0	0	0	0
Mir7222	0	0	0	0
Mir7223	0	0	0	0
Mir7224	0	0	0	0
Mir7225	0	0	0	0
Mir7226	0	0	0	0
Mir7227	0	0	0	0
Mir7228	0	0	0	0
Mir7229	0	0	0	0
Mir7230	0	0	0	0
Mir7231	0	0	0	0
Mir7232	0	0	0	0
Mir7233	0	0	0	0
Mir7234	0	0	0	0
Mir7235	0	0	0	0
Mir7236	0	0	0	0
Mir7237	0	0	0	0
Mir7238	0	0	0	0
Mir7239	0	0	0	0
Mir7240	0	0	0	0
Mir7241	0	0	0	0
Mir7242	0	0	0	0
Mir7243	0	0	0	0
Mir741	0	0	0	0
Mir742	0	0	0	0
Mir743	0	0	0	0
Mir743b	0	0	0	0
Mir744	0	0	0	0
Mir7578	0	0	0	0
Mir758	0	0	0	0
Mir759	0	0	0	0
Mir760	0	0	0	0
Mir761	0	0	0	0
Mir762	0	0	0	0
Mir763	0	0	0	0
Mir764	0	0	0	0
Mir7646	0	0	0	0
Mir7647	0	0	0	0
Mir7648	0	0	0	0
Mir7649	0	0	0	0
Mir7650	0	0	0	0
Mir7651	0	0	0	0
Mir7652	0	0	0	0
Mir7653	0	0	0	0
Mir7654	0	0	0	0
Mir7655	0	0	0	0
Mir7656	0	0	0	0
Mir7657	0	0	0	0
Mir7658	0	0	0	0
Mir7659	0	0	0	0
Mir7660	0	0	0	0
Mir7661	0	0	0	0
Mir7662	0	0	0	0
Mir7663	0	0	0	0
Mir7664	0	0	0	0
Mir7665	0	0	0	0
Mir7666	0	0	0	0
Mir7667	0	0	0	0
Mir7668	0	0	0	0
Mir7669	0	0	0	0
Mir767	0	0	0	0
Mir7670	0	0	0	0
Mir7671	0	0	0	0
Mir7672	0	0	0	0
Mir7673	0	0	0	0
Mir7674	0	0	0	0
Mir7675	0	0	0	0
Mir7676-1	0	0	0	0
Mir7676-2	0	0	0	0
Mir7677	0	0	0	0
Mir7678	0	0	0	0
Mir7679	0	0	0	0
Mir7680	0	0	0	0
Mir7681	0	0	0	0
Mir7682	0	0	0	0
Mir7683	0	0	0	0
Mir7684	0	0	0	0
Mir7685	0	0	0	0
Mir7686	0	0	0	0
Mir7687	0	0	0	0
Mir7688	0	0	0	0
Mir7689	0	0	0	0
Mir770	0	0	0	0
Mir7b	0	0	0	0
Mir7j	0	0	0	0
Mir7k	0	0	0	0
Mir802	0	0	0	0
Mir804	0	0	0	0
Mir8090	0	0	0	0
Mir8091	0	1	0	0
Mir8092	0	0	0	0
Mir8093	0	0	0	0
Mir8094	0	0	0	0
Mir8095	0	0	0	0
Mir8096	0	0	0	0
Mir8097	0	0	0	0
Mir8098	0	0	0	0
Mir8099-1	0	0	0	0
Mir8099-2	0	0	0	0
Mir8100	0	0	0	0
Mir8101	0	0	0	0
Mir8102	0	0	0	0
Mir8103	0	0	0	0
Mir8104	0	0	0	0
Mir8105	0	0	0	0
Mir8106	0	0	0	0
Mir8107	0	0	0	0
Mir8108	0	0	0	0
Mir8109	0	0	0	0
Mir8110	0	0	0	0
Mir8111	0	0	0	0
Mir8112	0	0	0	0
Mir8113	0	0	0	0
Mir8114	0	0	0	0
Mir8115	0	0	0	0
Mir8116	0	0	0	0
Mir8117	0	0	0	0
Mir8118	0	0	0	0
Mir8119	0	0	0	0
Mir8120	0	0	0	0
Mir871	0	0	0	0
Mir872	0	0	0	0
Mir873a	0	0	0	0
Mir873b	0	0	0	0
Mir874	0	0	0	0
Mir875	0	0	0	0
Mir876	0	0	0	0
Mir877	0	0	0	0
Mir878	0	0	0	0
Mir879	0	0	0	0
Mir880	0	0	0	0
Mir881	0	0	0	0
Mir882	0	0	0	0
Mir883a	0	0	0	0
Mir883b	0	0	0	0
Mir9-1	0	0	0	0
Mir9-2	0	0	0	0
Mir9-2hg	0	0	0	0
Mir9-3	0	0	0	0
Mir9-3hg	0	0	0	0
Mir92-1	0	0	0	0
Mir92-2	0	0	0	0
Mir92b	0	0	0	0
Mir93	0	0	0	0
Mir935	0	0	0	0
Mir96	0	0	0	0
Mir9768	0	0	0	0
Mir9769	0	0	0	0
Mir98	0	0	0	0
Mir99a	0	0	0	0
Mir99ahg	0	0	0	0
Mir99b	0	0	0	0
Mirg	0	0	0	0
Mirlet7a-1	0	0	0	0
Mirlet7a-2	0	0	0	0
Mirlet7b	0	0	0	0
Mirlet7c-1	0	0	0	0
Mirlet7c-2	0	0	0	0
Mirlet7d	0	0	0	0
Mirlet7e	0	0	0	0
Mirlet7f-1	0	0	0	0
Mirlet7f-2	0	0	0	0
Mirlet7g	0	0	0	0
Mirlet7i	0	0	0	0
Mis12	1	0	0	0
Mis18a	0	0	1	0
Mis18bp1	0	0	0	0
Misfa	0	0	0	0
Misfadt	0	0	0	0
Misp	0	0	0	0
Misp3	0	0	0	0
Mitd1	0	0	0	0
Mitf	0	0	0	0
Mix23	0	0	1	0
Mixl1	0	0	0	0
Mki67	13	6	11	13
Mkks	0	0	0	0
Mkln1	1	2	0	2
Mknk1	0	0	0	0
Mknk2	1	0	0	1
Mkrn1	1	1	0	0
Mkrn1-ps1	0	0	0	0
Mkrn2	1	0	1	2
Mkrn2os	0	0	0	0
Mkrn3	0	0	0	0
Mks1	0	0	0	1
Mkx	0	0	0	0
Mlana	0	0	0	0
Mlc1	0	0	0	0
Mlec	2	4	1	3
Mlf1	0	0	0	0
Mlf2	1	0	2	2
Mlh1	1	0	1	2
Mlh3	1	0	0	0
Mlip	0	0	0	0
Mlkl	0	0	0	0
Mllt1	0	1	0	0
Mllt10	1	1	2	1
Mllt11	0	1	0	0
Mllt3	0	0	0	0
Mllt6	1	1	3	6
Mlnr-ps	0	0	0	0
Mlph	0	0	0	0
Mlst8	0	0	0	1
Mlx	0	2	0	0
Mlxip	3	0	3	0
Mlxipl	0	0	0	0
Mlycd	0	0	0	0
Mm2pr	0	0	0	0
Mmaa	1	0	0	0
Mmab	0	1	1	0
Mmachc	0	0	0	0
Mmadhc	0	1	2	1
Mmd	0	1	0	0
Mmd2	0	0	0	0
Mme	0	0	0	2
Mmel1	0	0	0	0
Mmgt1	0	1	1	0
Mmgt2	0	0	3	1
Mmp10	0	0	0	0
Mmp11	0	0	0	1
Mmp12	0	0	0	0
Mmp13	0	0	0	0
Mmp14	0	0	1	1
Mmp15	0	0	0	0
Mmp16	0	0	0	0
Mmp17	0	0	0	0
Mmp19	0	0	0	0
Mmp1a	0	0	0	0
Mmp1b	0	0	0	0
Mmp2	1	1	0	0
Mmp20	0	0	0	0
Mmp21	0	0	0	0
Mmp23	0	0	0	0
Mmp24	0	0	0	0
Mmp24os1	0	0	0	0
Mmp25	0	0	0	0
Mmp27	0	0	0	0
Mmp28	0	0	0	0
Mmp3	0	0	0	0
